#energy	avgAngleCubePos	avgAngleMagnMom	avgCenterDist
#-1.02824e-20	0	0	1.0028e-07


#x	y	z
1.635e-08	-1.199e-08	-1.635e-08
1.635e-08	-1.09e-09	-1.635e-08
1.635e-08	9.81e-09	-1.635e-08
1.635e-08	2.071e-08	-1.635e-08
1.635e-08	-1.199e-08	-5.45e-09
1.635e-08	-1.09e-09	-5.45e-09
1.635e-08	9.81e-09	-5.45e-09
1.635e-08	2.071e-08	-5.45e-09
1.635e-08	-1.199e-08	5.45e-09
1.635e-08	-1.09e-09	5.45e-09
1.635e-08	9.81e-09	5.45e-09
1.635e-08	2.071e-08	5.45e-09
1.635e-08	-1.199e-08	1.635e-08
1.635e-08	-1.09e-09	1.635e-08
1.635e-08	9.81e-09	1.635e-08
1.635e-08	2.071e-08	1.635e-08
5.45e-09	-1.199e-08	-1.635e-08
5.45e-09	-1.09e-09	-1.635e-08
5.45e-09	9.81e-09	-1.635e-08
5.45e-09	2.071e-08	-1.635e-08
5.45e-09	-1.199e-08	-5.45e-09
5.45e-09	-1.09e-09	-5.45e-09
5.45e-09	9.81e-09	-5.45e-09
5.45e-09	2.071e-08	-5.45e-09
5.45e-09	-1.199e-08	5.45e-09
5.45e-09	-1.09e-09	5.45e-09
5.45e-09	9.81e-09	5.45e-09
5.45e-09	2.071e-08	5.45e-09
5.45e-09	-1.199e-08	1.635e-08
5.45e-09	-1.09e-09	1.635e-08
5.45e-09	9.81e-09	1.635e-08
5.45e-09	2.071e-08	1.635e-08
-5.45e-09	-1.199e-08	-1.635e-08
-5.45e-09	-1.09e-09	-1.635e-08
-5.45e-09	9.81e-09	-1.635e-08
-5.45e-09	2.071e-08	-1.635e-08
-5.45e-09	-1.199e-08	-5.45e-09
-5.45e-09	-1.09e-09	-5.45e-09
-5.45e-09	9.81e-09	-5.45e-09
-5.45e-09	2.071e-08	-5.45e-09
-5.45e-09	-1.199e-08	5.45e-09
-5.45e-09	-1.09e-09	5.45e-09
-5.45e-09	9.81e-09	5.45e-09
-5.45e-09	2.071e-08	5.45e-09
-5.45e-09	-1.199e-08	1.635e-08
-5.45e-09	-1.09e-09	1.635e-08
-5.45e-09	9.81e-09	1.635e-08
